¾®ºÅ,Äê ÔÂ,²ã Î»,É° ºñ,Éú²úÌìÊý,ÈÕ×¢ÄÜÁ¦(m3),¸ÉÑ¹(Mpa),ÓÍÑ¹(Mpa),Ì×Ñ¹(Mpa),ÔÂ×¢Ë®(m3),Äê×¢Ë®(10^4m3),ÀÛ×¢Ë®(10^4m3)
12ºÅ¾®,202011,S2F2-S2F2,5.6,30,255,12.1,11.2,11.2,7636,8.0005,32.438
12ºÅ¾®,202012,S2F2-S2F2,5.6,27.15,226,12.6,6.7,6.7,6244,8.6249,33.0624
12ºÅ¾®,202101,S2F2-S2F2,5.6,31,149,13,9.5,9.5,4632,0.4632,33.5256
12ºÅ¾®,202102,S2F2-S2F2,5.6,27.19,281,12.5,12.5,12.5,7798,1.243,34.3054
12ºÅ¾®,202103,S2F2-S2F2,5.6,31,274,12.4,12.4,12.4,8509,2.0939,35.1563
12ºÅ¾®,202104,S2F2-S2F2,5.6,30,262,12.3,12.3,12.3,7850,2.8789,35.9413
12ºÅ¾®,202105,S2F2-S2F2,5.6,31,257,12.4,12.4,12.4,7959,3.6748,36.7372
12ºÅ¾®,202106,S2F2-S2F2,5.6,30,270,12.4,12.4,12.4,8100,4.4848,37.5472
12ºÅ¾®,202107,S2F2-S2F2,5.6,30.21,288,12.5,12.5,12.5,8878,5.3726,38.435
12ºÅ¾®,202108,S2F2-S2F2,5.6,31,291,12.7,12.7,12.7,9006,6.2732,39.3356
12ºÅ¾®,202109,S2F2-S2F2,5.6,30,274,11.9,11.9,11.9,8220,7.0952,40.1576
12ºÅ¾®,202110,S2F2-S2F2,5.6,14.16,353,12.2,12.2,12.2,5180,7.6132,40.6756
12ºÅ¾®,202111,S2F2-S2F2,5.6,,,,,,,7.6132,40.6756
12ºÅ¾®,202112,S2F2-S2F2,5.6,,,,,,,7.6132,40.6756
15ºÅ¾®,200812,S2F23-S2F5,14.4,23.13,16,12.6,7.4,6.9,371,0.0371,0.0371
15ºÅ¾®,200901,S2F23-S2F5,14.4,30.14,108,12.5,9.7,9.4,3291,0.3291,0.3662
15ºÅ¾®,200902,S2F23-S2F5,14.4,27.23,101,12.7,10.2,9.9,2835,0.6126,0.6497
15ºÅ¾®,200903,S2F23-S2F5,14.4,30.16,91,12.5,12.5,12.2,2796,0.8922,0.9293
15ºÅ¾®,200904,S2F23-S2F5,14.4,29.14,78,13.3,13.3,13,2295,1.1217,1.1588
15ºÅ¾®,200905,S2F23-S2F5,14.4,29.08,89,13.1,12.1,11.8,2611,1.3828,1.4199
15ºÅ¾®,200906,S2F23-S2F5,14.4,29.12,112,13.2,12.6,12.3,3315,1.7143,1.7514
15ºÅ¾®,200907,S2F23-S2F5,14.4,31,107,13.2,13.2,12.9,3311,2.0454,2.0825
15ºÅ¾®,200908,S2F23-S2F5,14.4,19.21,107,12.2,9.9,9.6,2129,2.2583,2.2954
15ºÅ¾®,200909,S2F23-S2F5,14.4,15.01,110,12.5,11.4,11.1,1653,2.4236,2.4607
15ºÅ¾®,200910,S2F23-S2F5,14.4,30.2,113,12.3,12.3,12,3497,2.7733,2.8104
15ºÅ¾®,200911,S2F23-S2F5,14.4,30,112,12.5,12.5,12.2,3373,3.1106,3.1477
15ºÅ¾®,200912,S2F23-S2F5,14.4,30.04,105,12.3,12.3,12,3167,3.4273,3.4644
15ºÅ¾®,201001,S2F23-S2F5,14.4,30.13,119,11.9,11.9,11.6,3646,0.3646,3.829
15ºÅ¾®,201002,S2F23-S2F5,14.4,27.1,119,13.2,13.2,12.9,3259,0.6905,4.1549
15ºÅ¾®,201003,S2F23-S2F5,14.4,30.18,111,13.2,9.3,8.4,3403,1.0308,4.4952
15ºÅ¾®,201004,S2F23-S2F5,14.4,29.21,116,13.2,9.2,8.3,3477,1.3785,4.8429
15ºÅ¾®,201005,S2F23-S2F5,14.4,30.06,112,13.6,13.6,12.7,3373,1.7158,5.1802
15ºÅ¾®,201006,S2F23-S2F5,14.4,27.18,104,14,9.2,8.3,2875,2.0033,5.4677
15ºÅ¾®,201007,S2F23-S2F5,14.4,31,114,13.8,9.8,8.9,3519,2.3552,5.8196
15ºÅ¾®,201008,S2F23-S2F5,14.4,31,113,13.9,10,9.1,3492,2.7044,6.1688
15ºÅ¾®,201009,S2F23-S2F5,14.4,29.18,159,13.7,12,11.1,4739,3.1783,6.6427
15ºÅ¾®,201010,S2F23-S2F5,14.4,31,116,13.6,8.8,7.9,3600,3.5383,7.0027
15ºÅ¾®,201011,S2F23-S2F5,14.4,30,144,13.5,10.9,10,4324,3.9707,7.4351
15ºÅ¾®,201012,S2F23-S2F5,14.4,31,182,13.5,13.5,12.6,5657,4.5364,8.0008
15ºÅ¾®,201101,S2F23-S2F5,14.4,30.22,202,13.5,13.5,12.6,6250,0.625,8.6258
15ºÅ¾®,201102,S2F23-S2F5,14.4,28,207,13.4,13.4,12.5,5797,1.2047,9.2055
15ºÅ¾®,201103,S2F23-S2F5,14.4,30.17,183,13,13,12.1,5623,1.767,9.7678
15ºÅ¾®,201104,S2F23-S2F5,14.4,23.19,180,13,13,12.1,4274,2.1944,10.1952
15ºÅ¾®,201105,S2F23-S2F5,14.4,27.12,149,12.2,12.2,12.2,4098,2.6042,10.605
15ºÅ¾®,201106,S2F23-S2F5,14.4,30,131,13.5,13.5,13.5,3944,2.9986,10.9994
15ºÅ¾®,201107,S2F23-S2F5,14.4,30.19,143,13.7,13.7,13.7,4415,3.4401,11.4409
15ºÅ¾®,201108,S2F23-S2F5,14.4,26.15,154,13.5,13.5,13.5,4113,3.8514,11.8522
15ºÅ¾®,201109,S2F23-S2F5,14.4,25.1,212,13.2,2.1,2.1,5389,4.3903,12.3911
15ºÅ¾®,201110,S2F23-S2F5,14.4,30.23,268,13.3,13.3,13.3,8285,5.2188,13.2196
15ºÅ¾®,201111,S2F23-S2F5,14.4,29.15,234,12.9,9.8,9.8,6924,5.9112,13.912
15ºÅ¾®,201112,S2F23-S2F5,14.4,31,242,13.4,12.9,12.9,7502,6.6614,14.6622
15ºÅ¾®,201201,S2F23-S2F5,14.4,31,226,13.1,13.1,13.1,7017,0.7017,15.3639
15ºÅ¾®,201202,S2F23-S2F5,14.4,29,252,13.1,13.1,13.1,7300,1.4317,16.0939
15ºÅ¾®,201203,S2F23-S2F5,14.4,31,234,12.7,12.7,12.7,7257,2.1574,16.8196
15ºÅ¾®,201204,S2F23-S2F5,14.4,30,202,13,13,13,6064,2.7638,17.426
15ºÅ¾®,201205,S2F23-S2F5,14.4,30.18,186,13.1,13.1,13.1,5726,3.3364,17.9986
15ºÅ¾®,201206,S2F23-S2F5,14.4,29.15,197,13.3,13.3,13.3,5843,3.9207,18.5829
15ºÅ¾®,201207,S2F23-S2F5,14.4,31,226,13.7,13.7,13.7,7013,4.622,19.2842
15ºÅ¾®,201208,S2F23-S2F5,14.4,31,272,13.6,12.4,12.4,8446,5.4666,20.1288
15ºÅ¾®,201209,S2F23-S2F5,14.4,29.23,243,13.9,13.5,13.5,7283,6.1949,20.8571
15ºÅ¾®,201210,S2F23-S2F5,14.4,30.2,285,13.9,13.6,13.6,8785,7.0734,21.7356
15ºÅ¾®,201211,S2F23-S2F5,14.4,29.17,316,13.5,13.5,13.5,9381,8.0115,22.6737
15ºÅ¾®,201212,S2F23-S2F5,14.4,30.09,297,12.8,12.8,12.8,9030,8.9145,23.5767
15ºÅ¾®,201301,S2F23-S2F5,14.4,30.11,273,12.6,12.6,12.6,8313,0.8313,24.408
15ºÅ¾®,201302,S2F23-S2F5,14.4,28,273,13.2,13.2,13.2,7641,1.5954,25.1721
15ºÅ¾®,201303,S2F23-S2F5,14.4,30.1,273,13.3,13.3,13.3,8318,2.4272,26.0039
15ºÅ¾®,201304,S2F23-S2F5,14.4,29.11,267,13.6,13.6,13.6,7856,3.2128,26.7895
15ºÅ¾®,201305,S2F23-S2F5,14.4,31,267,13.4,13.4,13.4,8281,4.0409,27.6176
15ºÅ¾®,201306,S2F23-S2F5,14.4,29.21,260,13.4,13.4,13.4,7753,4.8162,28.3929
15ºÅ¾®,201307,S2F23-S2F5,14.4,31,258,13.3,12.9,12.9,7988,5.615,29.1917
15ºÅ¾®,201308,S2F23-S2F5,14.4,30.19,263,13.6,12.8,12.8,8093,6.4243,30.001
15ºÅ¾®,201309,S2F23-S2F5,14.4,29.2,270,13.8,12.5,12.5,8061,7.2304,30.8071
15ºÅ¾®,201310,S2F23-S2F5,14.4,30.2,245,13.4,12.6,12.6,7567,7.9871,31.5638
15ºÅ¾®,201311,S2F23-S2F5,14.4,27.22,253,13,12.5,12.5,7051,8.6922,32.2689
15ºÅ¾®,201312,S2F23-S2F5,14.4,30.17,245,13.2,12.7,12.7,7522,9.4444,33.0211
15ºÅ¾®,201401,S2F23-S2F5,14.4,30.12,259,13.4,12.9,12.9,7892,0.7892,33.8103
15ºÅ¾®,201402,S2F23-S2F5,14.4,27.21,265,13.4,12.8,12.8,7396,1.5288,34.5499
15ºÅ¾®,201403,S2F23-S2F5,14.4,30.18,257,13.5,11.8,11.8,7889,2.3177,35.3388
15ºÅ¾®,201404,S2F23-S2F5,14.4,29.11,250,13.7,12.8,12.8,7365,3.0542,36.0753
15ºÅ¾®,201405,S2F23-S2F5,14.4,30.01,248,12.4,12,12,7459,3.8001,36.8212
15ºÅ¾®,201406,S2F23-S2F5,14.4,29,251,13.9,11.6,11.6,7282,4.5283,37.5494
15ºÅ¾®,201407,S2F23-S2F5,14.4,30.04,239,13.6,12.3,12.3,7221,5.2504,38.2715
15ºÅ¾®,201408,S2F23-S2F5,14.4,30.13,239,13.2,10.2,10.2,7287,5.9791,39.0002
15ºÅ¾®,201409,S2F23-S2F5,14.4,29.22,174,13.6,6.2,6.2,5219,6.501,39.5221
15ºÅ¾®,201410,S2F23-S2F5,14.4,30.17,174,13.2,13.1,13.1,5348,7.0358,40.0569
15ºÅ¾®,201411,S2F23-S2F5,14.4,29.15,230,13.1,11.3,11.3,6822,7.718,40.7391
15ºÅ¾®,201412,S2F23-S2F5,14.4,22.17,223,13,10.4,10.4,5061,8.2241,41.2452
15ºÅ¾®,201501,S2F23-S2F5,14.4,30.16,223,13.1,10.1,10.1,6827,0.6827,41.9279
15ºÅ¾®,201502,S2F23-S2F5,14.4,28,230,13,9.7,9.7,6446,1.3273,42.5725
15ºÅ¾®,201503,S2F23-S2F5,14.4,30.22,231,12.9,9.8,9.8,7152,2.0425,43.2877
15ºÅ¾®,201504,S2F23-S2F5,14.4,29.23,235,13,9.8,9.6,7040,2.7465,43.9917
15ºÅ¾®,201505,S2F23-S2F5,14.4,31,238,13.1,9.8,9.6,7386,3.4851,44.7303
15ºÅ¾®,201506,S2F23-S2F5,14.4,30,237,13,9.9,9.7,7106,4.1957,45.4409
15ºÅ¾®,201507,S2F23-S2F5,14.4,31,273,12.8,10,9.8,8455,5.0412,46.2864
15ºÅ¾®,201508,S2F23-S2F5,14.4,30.16,156,13.1,4.9,4.7,4792,5.5204,46.7656
15ºÅ¾®,201509,S2F23-S2F5,14.4,30,197,12.7,10.4,10.2,5898,6.1102,47.3554
15ºÅ¾®,201510,S2F23-S2F5,14.4,30.21,241,13,11.1,10.9,7432,6.8534,48.0986
15ºÅ¾®,201511,S2F23-S2F5,14.4,29.23,239,12.8,10.8,10.6,7153,7.5687,48.8139
15ºÅ¾®,201512,S2F23-S2F5,14.4,31,237,12.6,10.9,10.7,7336,8.3023,49.5475
15ºÅ¾®,201601,S2F23-S2F5,14.4,31,186,12.7,11.2,11,5779,0.5779,50.1254
15ºÅ¾®,201602,S2F23-S2F5,14.4,29,260,12.8,12.6,12.6,7541,1.332,50.8795
15ºÅ¾®,201603,S2F23-S2F5,14.4,31,241,12.7,10.1,9.9,7479,2.0799,51.6274
15ºÅ¾®,201604,S2F23-S2F5,14.4,28.16,180,13,10.1,9.9,5164,2.5963,52.1438
15ºÅ¾®,201605,S2F23-S2F5,14.4,31,178,12.9,11.2,11,5527,3.149,52.6965
15ºÅ¾®,201606,S2F23-S2F5,14.4,30,176,13.2,9.9,9.7,5271,3.6761,53.2236
15ºÅ¾®,201607,S2F23-S2F5,14.4,31,123,12.8,10.2,10.2,3823,4.0584,53.6059
15ºÅ¾®,201608,S2F23-S2F5,14.4,31,121,13.4,10.8,10.6,3755,4.4339,53.9814
15ºÅ¾®,201609,S2F23-S2F5,14.4,16.14,123,13.4,10.1,9.9,2037,4.6376,54.1851
15ºÅ¾®,201610,S2F23-S2F5,21.3,1.04,103,13.3,13.3,2,120,4.6496,54.1971
15ºÅ¾®,201611,S2F23-S2F5,21.3,29.2,108,12.3,12.1,8.2,3228,4.9724,54.5199
15ºÅ¾®,201612,S2F23-S2F5,21.3,30.15,129,13.2,11.4,9.4,3939,5.3663,54.9138
15ºÅ¾®,201701,S2F23-S2F5,21.3,31,113,13.1,13,11,3508,0.3508,55.2646
15ºÅ¾®,201702,S2F23-S2F5,21.3,27.18,110,13.4,13.2,11.6,3048,0.6556,55.5694
15ºÅ¾®,201703,S2F23-S2F5,21.3,30.23,99,13,13,11.5,3050,0.9606,55.8744
15ºÅ¾®,201704,S2F23-S2F5,21.3,29.22,62,13.2,11.3,10.2,1841,1.1447,56.0585
15ºÅ¾®,201705,S2F23-S2F5,21.3,30.08,53,13.1,13.1,12.7,1607,1.3054,56.2192
15ºÅ¾®,201706,S2F23-S2F5,21.3,29.12,44,12.8,12.8,11.8,1298,1.4352,56.349
15ºÅ¾®,201707,S2F23-S2F5,21.3,31,48,13.7,13.7,12.3,1483,1.5835,56.4973
15ºÅ¾®,201708,S2F23-S2F5,21.3,30.18,42,12.8,12.8,11.4,1280,1.7115,56.6253
15ºÅ¾®,201709,S2F23-S2F5,21.3,29.18,48,13.6,13.6,12.2,1423,1.8538,56.7676
15ºÅ¾®,201710,S2F23-S2F5,21.3,30.18,47,13.5,13.5,11.9,1452,1.999,56.9128
15ºÅ¾®,201711,S2F23-S2F5,21.3,30,57,13.8,13.3,11.5,1721,2.1711,57.0849
15ºÅ¾®,201712,S2F23-S2F5,21.3,30.05,63,13.9,13.21,12.1,1907,2.3618,57.2756
15ºÅ¾®,201801,S2F23-S2F5,21.3,31,63,13.3,13.3,12.8,1948,0.1948,57.4704
15ºÅ¾®,201802,S2F23-S2F5,21.3,27.01,62,13.7,13.1,12.4,1688,0.3636,57.6392
15ºÅ¾®,201803,S2F23-S2F5,21.3,31,111,13.3,13.3,13.3,3439,0.7075,57.9831
15ºÅ¾®,201804,S2F23-S2F5,21.3,28.16,80,13.8,12.8,12.8,2305,0.938,58.2136
15ºÅ¾®,201805,S2F23-S2F5,21.3,31,78,13.8,12.7,12.7,2409,1.1789,58.4545
15ºÅ¾®,201806,S2F23-S2F5,21.3,30,68,13.9,12.7,12.7,2050,1.3839,58.6595
15ºÅ¾®,201807,S2F23-S2F5,21.3,10.07,69,13.8,13.3,13.3,709,1.4548,58.7304
15ºÅ¾®,201808,S2F23-S2F5,21.3,,,,,,,1.4548,58.7304
15ºÅ¾®,201809,S2F2-S2F5,21.3,18.19,133,13.8,3,1.5,2490,1.7038,58.9794
15ºÅ¾®,201810,S2F2-S2F5,21.3,31,115,13.8,4.1,1.5,3571,2.0609,59.3365
15ºÅ¾®,201811,S2F2-S2F5,21.3,30,132,13.9,5.2,1.5,3960,2.4569,59.7325
15ºÅ¾®,201812,S2F2-S2F5,21.3,31,131,13.5,7.5,1.5,4051,2.862,60.1376
15ºÅ¾®,201901,S2F2-S2F5,21.3,30.14,134,13.6,10.3,1.5,4107,0.4107,60.5483
15ºÅ¾®,201902,S2F2-S2F5,21.3,22.17,133,13.6,13.6,1.5,3017,0.7124,60.85
15ºÅ¾®,201903,S2F2-S2F5,21.3,3,138,13.5,7,1.5,415,0.7539,60.8915
15ºÅ¾®,201904,S2F2-S2F5,21.3,30,131,13.3,12,1.5,3926,1.1465,61.2841
15ºÅ¾®,201905,S2F2-S2F5,21.3,30.19,112,14.1,14.1,1.5,3441,1.4906,61.6282
15ºÅ¾®,201906,S2F2-S2F5,21.3,29.15,84,14.2,14.2,1.5,2497,1.7403,61.8779
15ºÅ¾®,201907,S2F2-S2F5,21.3,30.2,173,13.6,9.5,1.5,5319,2.2722,62.4098
15ºÅ¾®,201908,S2F2-S2F5,21.3,30.22,188,13.8,10.8,1.5,5825,2.8547,62.9923
15ºÅ¾®,201909,S2F2-S2F5,21.3,29.19,182,13.9,10.2,1.1,5428,3.3975,63.5351
15ºÅ¾®,201910,S2F2-S2F5,21.3,30.23,147,13.7,9.7,0.6,4559,3.8534,63.991
15ºÅ¾®,201911,S2F2-S2F5,21.3,30,97,13.7,1,0.1,2905,4.1439,64.2815
15ºÅ¾®,201912,S2F2-S2F5,21.3,31,128,13.6,7.6,0.3,3978,4.5417,64.6793
15ºÅ¾®,202001,S2F2-S2F5,21.3,31,126,13.8,9.5,0.3,3902,0.3902,65.0695
15ºÅ¾®,202002,S2F2-S2F5,21.3,29,128,13.8,9.7,0.3,3700,0.7602,65.4395
15ºÅ¾®,202003,S2F2-S2F5,21.3,31,120,13.8,9.3,0.3,3718,1.132,65.8113
15ºÅ¾®,202004,S2F2-S2F5,21.3,30,100,13.6,9.2,0.3,2987,1.4307,66.11
15ºÅ¾®,202005,S2F2-S2F5,21.3,31,121,13.8,10.6,0.3,3737,1.8044,66.4837
15ºÅ¾®,202006,S2F2-S2F5,21.3,30,122,13.7,9.9,0.3,3667,2.1711,66.8504
15ºÅ¾®,202007,S2F2-S2F5,21.3,30.22,123,13.7,10.1,0.3,3807,2.5518,67.2311
15ºÅ¾®,202008,S2F2-S2F5,21.3,31,123,13.2,11.7,0.3,3804,2.9322,67.6115
15ºÅ¾®,202009,S2F2-S2F5,21.3,29.18,131,13.8,13,0.3,3901,3.3223,68.0016
15ºÅ¾®,202010,S2F2-S2F5,21.3,31,134,13.7,13.7,0.3,4155,3.7378,68.4171
15ºÅ¾®,202011,S2F2-S2F5,21.3,29.18,117,13.8,13.8,0.3,3492,4.087,68.7663
15ºÅ¾®,202012,S2F2-S2F5,21.3,31,110,13.7,13.7,0.3,3415,4.4285,69.1078
15ºÅ¾®,202101,S2F2-S2F5,21.3,30.18,103,13.8,13.8,0.3,3166,0.3166,69.4244
15ºÅ¾®,202102,S2F2-S2F5,21.3,26.2,99,13.8,13.8,0.3,2647,0.5813,69.6891
15ºÅ¾®,202103,S2F2-S2F5,21.3,19.21,116,13.8,11.8,0.3,2311,0.8124,69.9202
15ºÅ¾®,202104,S2F2-S2F5,21.3,30,115,13.9,13.9,0.3,3463,1.1587,70.2665
15ºÅ¾®,202105,S2F2-S2F5,21.3,31,120,14,14,0.3,3708,1.5295,70.6373
15ºÅ¾®,202106,S2F2-S2F5,21.3,29.16,120,14,14,0.3,3571,1.8866,70.9944
15ºÅ¾®,202107,S2F2-S2F5,21.3,31,112,14,14,0.3,3469,2.2335,71.3413
15ºÅ¾®,202108,S2F2-S2F5,21.3,30.18,131,14.1,13.7,0.3,4036,2.6371,71.7449
15ºÅ¾®,202109,S2F2-S2F5,21.3,30,119,14,14,0.3,3565,2.9936,72.1014
15ºÅ¾®,202110,S2F2-S2F5,21.3,30.23,113,14.2,14.2,0.3,3503,3.3439,72.4517
15ºÅ¾®,202111,S2F2-S2F5,21.3,29.03,99,13.6,13.6,11.1,2897,3.6336,72.7414
15ºÅ¾®,202112,S2F2-S2F5,21.3,30.11,119,13.4,12.8,10.3,3636,3.9972,73.105
16ºÅ¾®,201007,S2F2-S2F2,6.9,9.06,92,13.6,13.6,13.3,854,0.0854,0.0854
16ºÅ¾®,201008,S2F2-S2F2,6.9,30.21,136,13.7,11.5,11.4,4192,0.5046,0.5046
16ºÅ¾®,201009,S2F2-S2F2,6.9,29.22,127,13.9,10.6,10.2,3809,0.8855,0.8855
16ºÅ¾®,201010,S2F2-S2F2,6.9,30.14,110,14,9.5,9.2,3364,1.2219,1.2219
16ºÅ¾®,201011,S2F2-S2F2,6.9,28.14,147,13.8,10.8,10.5,4204,1.6423,1.6423
16ºÅ¾®,201012,S2F2-S2F2,6.9,30.17,161,13.9,10.2,9.9,4936,2.1359,2.1359
16ºÅ¾®,201101,S2F2-S2F2,6.9,29.2,245,13.6,11.2,10.9,7295,0.7295,2.8654
16ºÅ¾®,201102,S2F2-S2F2,6.9,28,275,12.7,12.2,9.9,7711,1.5006,3.6365
16ºÅ¾®,201103,S2F2-S2F2,6.9,31,233,12.3,12,9.7,7211,2.2217,4.3576
16ºÅ¾®,201104,S2F2-S2F2,6.9,30,251,12.3,12.3,10.3,7540,2.9757,5.1116
16ºÅ¾®,201105,S2F2-S2F2,6.9,30.2,245,11.9,11.9,9.9,7559,3.7316,5.8675
16ºÅ¾®,201106,S2F2-S2F2,6.9,30,243,12.6,12.6,11.1,7284,4.46,6.5959
16ºÅ¾®,201107,S2F2-S2F2,6.9,30.17,272,13.7,13.7,12.5,8345,5.2945,7.4304
16ºÅ¾®,201108,S2F2-S2F2,6.9,31,355,13.6,13.6,12.6,11016,6.3961,8.532
16ºÅ¾®,201109,S2F2-S2F2,6.9,29.2,258,13,10.9,10,7711,7.1672,9.3031
16ºÅ¾®,201110,S2F2-S2F2,6.9,31,250,13.5,9.6,8.7,7763,7.9435,10.0794
16ºÅ¾®,201111,S2F2-S2F2,6.9,29.17,202,12.5,10.9,9.8,6006,8.5441,10.68
16ºÅ¾®,201112,S2F2-S2F2,6.9,30.17,190,13.1,10.3,9.3,5840,9.1281,11.264
16ºÅ¾®,201201,S2F2-S2F2,6.9,31,199,12.9,10.4,9.4,6177,0.6177,11.8817
16ºÅ¾®,201202,S2F2-S2F2,6.9,29,197,12.9,10.7,9.7,5712,1.1889,12.4529
16ºÅ¾®,201203,S2F2-S2F2,6.9,30.05,179,12.6,9.5,8.5,5394,1.7283,12.9923
16ºÅ¾®,201204,S2F2-S2F2,6.9,23.23,142,12.6,7.9,6.9,3395,2.0678,13.3318
16ºÅ¾®,201205,S2F2-S2F2,6.9,29.18,133,12.9,12.9,11.9,3966,2.4644,13.7284
16ºÅ¾®,201206,S2F2-S2F2,6.9,30,172,13,13,12,5149,2.9793,14.2433
16ºÅ¾®,201207,S2F2-S2F2,6.9,29.19,147,13,8.6,7.6,4386,3.4179,14.6819
16ºÅ¾®,201208,S2F2-S2F2,6.9,30.18,172,13.1,8,7,5301,3.948,15.212
16ºÅ¾®,201209,S2F2-S2F2,6.9,29.17,199,13.3,11.3,10.3,5908,4.5388,15.8028
16ºÅ¾®,201210,S2F2-S2F2,6.9,31,198,13.3,10.9,9.9,6123,5.1511,16.4151
16ºÅ¾®,201211,S2F2-S2F2,6.9,30,203,13,10.5,9.5,6103,5.7614,17.0254
16ºÅ¾®,201212,S2F2-S2F2,6.9,30.1,200,12.4,10,9,6083,6.3697,17.6337
16ºÅ¾®,201301,S2F2-S2F2,6.9,31,200,12.6,10.9,9.9,6196,0.6196,18.2533
16ºÅ¾®,201302,S2F2-S2F2,6.9,28,203,13,10.9,9.9,5694,1.189,18.8227
16ºÅ¾®,201303,S2F2-S2F2,6.9,30.18,193,13,10.1,9.1,5948,1.7838,19.4175
16ºÅ¾®,201304,S2F2-S2F2,6.9,30,181,13.4,10,9,5424,2.3262,19.9599
16ºÅ¾®,201305,S2F2-S2F2,6.9,31,182,12.9,9.6,8.6,5653,2.8915,20.5252
16ºÅ¾®,201306,S2F2-S2F2,6.9,29.22,153,13.1,13.1,12.1,4575,3.349,20.9827
16ºÅ¾®,201307,S2F2-S2F2,6.9,22.23,103,13.2,12.1,11.1,2369,3.5859,21.2196
16ºÅ¾®,201308,S2F2-S2F2,6.9,30.07,178,13.4,12.1,11.1,5390,4.1249,21.7586
16ºÅ¾®,201309,S2F2-S2F2,6.9,30,198,13.7,12.6,11.6,5937,4.7186,22.3523
16ºÅ¾®,201310,S2F2-S2F2,6.9,30.15,191,13.5,12.6,11.6,5854,5.304,22.9377
16ºÅ¾®,201311,S2F2-S2F2,6.9,29.16,193,13.2,12,11,5725,5.8765,23.5102
16ºÅ¾®,201312,S2F2-S2F2,6.9,30.2,193,13,12,11,5950,6.4715,24.1052
16ºÅ¾®,201401,S2F2-S2F2,6.9,30.13,194,13.3,12,11,5928,0.5928,24.698
16ºÅ¾®,201402,S2F2-S2F2,6.9,26.11,199,13.5,10.1,9.1,5268,1.1196,25.2248
16ºÅ¾®,201403,S2F2-S2F2,6.9,31,190,13.5,10,9,5879,1.7075,25.8127
16ºÅ¾®,201404,S2F2-S2F2,6.9,29.15,193,13.3,10.1,9.1,5719,2.2794,26.3846
16ºÅ¾®,201405,S2F2-S2F2,6.9,30.18,151,13,9.3,8.3,4653,2.7447,26.8499
16ºÅ¾®,201406,S2F2-S2F2,6.9,26.18,211,13.4,10.2,9.2,5640,3.3087,27.4139
16ºÅ¾®,201407,S2F2-S2F2,6.9,30.23,149,13.2,9.9,8.9,4598,3.7685,27.8737
16ºÅ¾®,201408,S2F2-S2F2,6.9,21,196,13.1,4.2,3.2,4109,4.1794,28.2846
16ºÅ¾®,201409,S2F2-S2F2,6.9,29.19,194,13.2,4.5,3.5,5785,4.7579,28.8631
16ºÅ¾®,201410,S2F2-S2F2,6.9,30.23,197,13.4,4.9,3.9,6106,5.3685,29.4737
16ºÅ¾®,201411,S2F2-S2F2,6.9,30,192,13.3,5.2,3.2,5772,5.9457,30.0509
16ºÅ¾®,201412,S2F2-S2F2,6.9,31,196,13.5,4,3.2,6078,6.5535,30.6587
16ºÅ¾®,201501,S2F2-S2F2,6.9,31,189,13.5,5.9,5.1,5861,0.5861,31.2448
16ºÅ¾®,201502,S2F2-S2F2,6.9,28,191,13.4,5,4.2,5348,1.1209,31.7796
16ºÅ¾®,201503,S2F2-S2F2,6.9,30.23,190,13.5,4.6,3.6,5870,1.7079,32.3666
16ºÅ¾®,201504,S2F2-S2F2,6.9,30,221,13.4,5.5,4.5,6622,2.3701,33.0288
16ºÅ¾®,201505,S2F2-S2F2,6.9,30.12,209,13.5,5.6,4.6,6371,3.0072,33.6659
16ºÅ¾®,201506,S2F2-S2F2,6.9,30,194,13.4,6.3,5.3,5818,3.589,34.2477
16ºÅ¾®,201507,S2F2-S2F2,6.9,30.22,210,13,6.6,5.6,6505,4.2395,34.8982
16ºÅ¾®,201508,S2F2-S2F2,6.9,30.22,224,13.4,6.5,5.5,6922,4.9317,35.5904
16ºÅ¾®,201509,S2F2-S2F2,6.9,29.07,213,13.2,6.5,5.5,6233,5.555,36.2137
16ºÅ¾®,201510,S2F2-S2F2,6.9,31,109,13.1,5.3,4.3,3371,5.8921,36.5508
16ºÅ¾®,201511,S2F2-S2F2,6.9,29.19,154,13.1,7.9,6.9,4574,6.3495,37.0082
16ºÅ¾®,201512,S2F2-S2F2,6.9,30.16,130,13,7,6,3980,6.7475,37.4062
16ºÅ¾®,201601,S2F2-S2F2,6.9,30,214,13.2,10,9,6415,0.6415,38.0477
16ºÅ¾®,201602,S2F2-S2F2,6.9,29,272,13,13,12,7886,1.4301,38.8363
16ºÅ¾®,201603,S2F2-S2F2,6.9,29.22,185,13.4,8,7,5543,1.9844,39.3906
16ºÅ¾®,201604,S2F2-S2F2,6.9,29.08,223,13.5,9.5,8.5,6552,2.6396,40.0458
16ºÅ¾®,201605,S2F2-S2F2,6.9,30.02,203,13.4,10.3,9.3,6097,3.2493,40.6555
16ºÅ¾®,201606,S2F2-S2F2,6.9,30,206,13.4,10.5,9.5,6172,3.8665,41.2727
16ºÅ¾®,201607,S2F2-S2F2,6.9,29.23,208,13.3,10.5,9.5,6229,4.4894,41.8956
16ºÅ¾®,201608,S2F2-S2F2,6.9,30.19,234,13.3,13.3,12.3,7192,5.2086,42.6148
16ºÅ¾®,201609,S2F2-S2F2,6.9,29.18,247,13.4,13.4,12.4,7363,5.9449,43.3511
